dataname,syn_group,html_path,region_name,syn_type,Most similar known cluster,Similarity
GCF_036346995.1_NZ_CP108876.1.region007,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036346995.1\index.html,#r1c7,"NRP-metallophore,NRPS",coelichelin,1
GCF_036347015.1_NZ_CP108878.1.region007,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036347015.1\index.html,#r1c7,"NRP-metallophore,NRPS",coelichelin,1
GCF_036250835.1_NZ_CP109586.1.region008,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036250835.1\index.html,#r1c8,"NRP-metallophore,NRPS",coelichelin,1
GCF_036010645.1_NZ_CP108261.1.region020,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036010645.1\index.html,#r1c20,"NRP-metallophore,NRPS",coelichelin,1
GCF_035988225.1_NZ_CP108491.1.region006,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035988225.1\index.html,#r1c6,"NRP-metallophore,NRPS",coelichelin,1
GCF_035917835.1_NZ_CP109115.1.region008,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917835.1\index.html,#r1c8,"NRP-metallophore,NRPS",coelichelin,1
GCF_045208425.1_NZ_CP109354.1.region007,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208425.1\index.html,#r1c7,"NRP-metallophore,NRPS",coelichelin,1
GCF_045162615.1_NZ_CP108731.1.region020,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045162615.1\index.html,#r1c20,"NRP-metallophore,NRPS",coelichelin,1
GCF_041438685.1_NZ_CP109157.1.region019,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_041438685.1\index.html,#r1c19,"NRP-metallophore,NRPS",coelichelin,1
GCF_042465715.1_NZ_CP118704.1.region018,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_042465715.1\index.html,#r1c18,"NRP-metallophore,NRPS",coelichelin,1
GCF_045209815.1_NZ_CP109258.1.region007,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045209815.1\index.html,#r1c7,"NRP-metallophore,NRPS",coelichelin,1
GCF_045162715.1_NZ_CP108703.1.region007,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045162715.1\index.html,#r1c7,"NRP-metallophore,NRPS",coelichelin,1
GCF_045207295.1_NZ_CP108873.1.region021,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045207295.1\index.html,#r1c21,"NRP-metallophore,NRPS",coelichelin,1
GCF_045039955.1_NZ_CP109575.1.region020,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039955.1\index.html,#r1c20,"NRP-metallophore,NRPS",coelichelin,1
GCF_044497305.1_NZ_CP172415.1.region001,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_044497305.1\index.html,#r1c1,"NRP-metallophore,NRPS",coelichelin,1
GCF_036231985.1_NZ_CP109500.1.region019,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036231985.1\index.html,#r1c19,"NRP-metallophore,NRPS",coelichelin,1
GCF_036127095.1_NZ_CP108006.1.region010,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036127095.1\index.html,#r1c10,"NRP-metallophore,NRPS",coelichelin,1
GCF_035978755.1_NZ_CP108414.1.region013,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035978755.1\index.html,#r1c13,"NRP-metallophore,NRPS",coelichelin,1
GCF_011751035.2_NZ_CP070373.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_011751035.2\index.html,#r1c4,"NRP-metallophore,NRPS",coelichelin,1
GCF_036541015.1_NZ_CP144226.1.region014,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036541015.1\index.html,#r1c14,"NRP-metallophore,NRPS",coelichelin,1
GCF_036014195.1_NZ_CP107918.1.region006,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036014195.1\index.html,#r1c6,"NRP-metallophore,NRPS",coelichelin,1
GCF_035953295.1_NZ_CP108370.1.region002,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035953295.1\index.html,#r1c2,"NRP-metallophore,NRPS",coelichelin,1
GCF_035946055.1_NZ_CP108364.1.region018,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035946055.1\index.html,#r1c18,"NRP-metallophore,NRPS",coelichelin,1
GCF_036206005.1_NZ_CP108143.1.region008,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036206005.1\index.html,#r1c8,"NRP-metallophore,NRPS",coelichelin,1
GCF_036227405.1_NZ_CP109473.1.region031,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036227405.1\index.html,#r1c31,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_045205785.1_NZ_CP108203.1.region029,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045205785.1\index.html,#r1c29,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_045039875.1_NZ_CP108587.1.region002,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039875.1\index.html,#r1c2,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_045039765.1_NZ_CP108613.1.region026,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039765.1\index.html,#r1c26,"NRP-metallophore,NRPS",coelichelin,0.81
GCF_034668605.1_NZ_CP141102.1.region001,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_034668605.1\index.html,#r1c1,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_036248545.1_NZ_CP109188.1.region001,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036248545.1\index.html,#r1c1,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_036250635.1_NZ_CP109202.1.region001,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036250635.1\index.html,#r1c1,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_036226985.1_NZ_CP109209.1.region002,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036226985.1\index.html,#r1c2,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_036232025.1_NZ_CP109508.1.region022,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036232025.1\index.html,#r1c22,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_036250085.1_NZ_CP109200.1.region022,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036250085.1\index.html,#r1c22,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_045039815.1_NZ_CP108605.1.region022,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039815.1\index.html,#r1c22,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_013401535.1_NZ_CP058556.1.region024,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_013401535.1\index.html,#r1c24,"NRP-metallophore,NRPS",coelichelin,0.81
GCF_002094995.1_NZ_CP015362.1.region028,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\index.html,#r1c28,"NRP-metallophore,NRPS",coelichelin,0.81
GCF_024365045.1_NZ_CP101397.1.region019,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_024365045.1\index.html,#r1c19,"NRP-metallophore,NRPS",coelichelin,0.81
GCF_045040115.1_NZ_CP109550.1.region032,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045040115.1\index.html,#r1c32,"NRP-metallophore,NRPS",coelichelin,0.81
GCF_045039865.1_NZ_CP108588.1.region031,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039865.1\index.html,#r1c31,"NRP-metallophore,NRPS",coelichelin,0.81
GCF_036227025.1_NZ_CP109211.1.region028,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036227025.1\index.html,#r1c28,"NRP-metallophore,NRPS",coelichelin,0.81
GCF_039636755.1_NZ_CP142147.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_039636755.1\index.html,#r1c4,"NRP-metallophore,NRPS",coelichelin,0.81
GCF_003610995.1_NZ_CP032543.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003610995.1\index.html,#r1c4,"NRP-metallophore,NRPS",coelichelin,0.81
GCF_031760065.1_NZ_CP134500.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_031760065.1\index.html,#r1c4,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_018866325.1_NZ_CP076457.1.region028,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_018866325.1\index.html,#r1c28,"NRP-metallophore,NRPS",coelichelin,0.81
GCF_029906565.1_NZ_CP123780.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_029906565.1\index.html,#r1c4,"NRP-metallophore,NRPS",coelichelin,0.81
GCF_032121415.1_NZ_CP135079.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_032121415.1\index.html,#r1c3,"NRP-metallophore,NRPS",coelichelin,0.81
GCF_028747205.1_NZ_CP112880.1.region029,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_028747205.1\index.html,#r1c29,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_045208405.1_NZ_CP109368.1.region029,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208405.1\index.html,#r1c29,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_014489635.1_NZ_CP060828.1.region008,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014489635.1\index.html,#r1c8,"NRP-metallophore,NRPS",coelichelin,1
GCF_003268535.2_NZ_CP047019.1.region034,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003268535.2\index.html,#r1c34,"NRP-metallophore,NRPS",coelichelin,0.9
GCF_036873705.1_NZ_CP122369.1.region040,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036873705.1\index.html,#r1c40,"NRP-metallophore,NRPS",coelichelin,1
GCF_036873425.1_NZ_CP122560.1.region010,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036873425.1\index.html,#r1c10,"NRP-metallophore,NRPS",coelichelin,1
GCF_006088715.1_NZ_CP030771.1.region037,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_006088715.1\index.html,#r1c37,"NRP-metallophore,NRPS",coelichelin,1
GCF_008704795.1_NZ_CP023690.1.region040,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008704795.1\index.html,#r1c40,"NRP-metallophore,NRPS",coelichelin,1
GCF_007363395.1_NZ_CP040916.1.region038,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007363395.1\index.html,#r1c38,"NRP-metallophore,NRPS",coelichelin,1
GCF_036248275.1_NZ_CP109181.1.region006,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036248275.1\index.html,#r1c6,"nucleoside,NRP-metallophore,NRPS",coelichelin,1
GCF_045039565.1_NZ_CP108652.1.region002,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039565.1\index.html,#r1c2,"T3PKS,NRP-metallophore,NRPS",coelichelin,1
GCF_035917255.1_NZ_CP108472.1.region002,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917255.1\index.html,#r1c2,"T3PKS,NRP-metallophore,NRPS",coelichelin,1
GCF_036013915.1_NZ_CP107899.1.region015,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013915.1\index.html,#r1c15,"NRP-metallophore,NRPS,T3PKS",coelichelin,1
GCF_035917295.1_NZ_CP108674.1.region006,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917295.1\index.html,#r1c6,"T3PKS,NRP-metallophore,NRPS",coelichelin,1
GCF_041435455.1_NZ_CP108531.1.region018,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_041435455.1\index.html,#r1c18,"NRP-metallophore,NRPS,T3PKS",coelichelin,1
GCF_045161715.1_NZ_CP109033.1.region024,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161715.1\index.html,#r1c24,"NRP-metallophore,NRPS,T3PKS",coelichelin,1
GCF_035952475.1_NZ_CP108369.1.region005,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035952475.1\index.html,#r1c5,"T3PKS,NRP-metallophore,NRPS",coelichelin,1
GCF_030719255.1_NZ_CP120990.1.region002,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030719255.1\index.html,#r1c2,"T3PKS,NRP-metallophore,NRPS",coelichelin,1
GCF_030719235.1_NZ_CP120988.1.region024,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030719235.1\index.html,#r1c24,"NRP-metallophore,NRPS,T3PKS",coelichelin,1
GCF_036237215.1_NZ_CP108349.1.region018,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237215.1\index.html,#r1c18,"NRP-metallophore,NRPS,T3PKS",coelichelin,1
GCF_036205185.1_NZ_CP108138.1.region002,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036205185.1\index.html,#r2c2,"T3PKS,NRP-metallophore,NRPS",coelichelin,1
GCF_036195045.1_NZ_CP108100.1.region002,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036195045.1\index.html,#r1c2,"T3PKS,NRP-metallophore,NRPS",coelichelin,1
GCF_035917155.1_NZ_CP107951.1.region018,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917155.1\index.html,#r1c18,"NRP-metallophore,NRPS,T3PKS",coelichelin,1
GCF_045162765.1_NZ_CP108687.1.region017,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045162765.1\index.html,#r1c17,"NRP-metallophore,NRPS,T3PKS",coelichelin,1
GCF_900236505.1_NZ_LT962942.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_900236505.1\index.html,#r1c4,"T3PKS,NRP-metallophore,NRPS",coelichelin,1
GCF_900236475.1_NZ_LT963352.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_900236475.1\index.html,#r1c4,"T3PKS,NRP-metallophore,NRPS",coelichelin,1
GCF_008704575.1_NZ_CP023703.1.region001,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008704575.1\index.html,#r1c1,"terpene,NRP-metallophore,NRPS",coelichelin,1
GCF_001632865.1_NZ_CP012949.1.region022,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001632865.1\index.html,#r1c22,"NRP-metallophore,NRPS,terpene",coelichelin,1
GCF_045160835.1_NZ_CP108213.1.region030,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160835.1\index.html,#r1c30,"NRP-metallophore,NRPS,terpene",coelichelin,1
GCF_045160965.1_NZ_CP130715.1.region030,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160965.1\index.html,#r1c30,"NRP-metallophore,NRPS,terpene",coelichelin,1
GCF_010669165.1_NZ_CP048641.1.region029,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_010669165.1\index.html,#r1c29,"terpene,NRP-metallophore,NRPS",coelichelin,1
GCF_031593255.1_NZ_CP134213.1.region008,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_031593255.1\index.html,#r1c8,"lassopeptide,NRP-metallophore,NRPS",coelichelin,1
GCF_002082175.1_NZ_CP020570.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\index.html,#r1c4,"NRP-metallophore,NRPS",griseobactin,1
GCF_036237355.1_NZ_CP108360.1.region005,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237355.1\index.html,#r1c5,"NRP-metallophore,NRPS,T1PKS",coelichelin,0.81
GCF_036227005.1_NZ_CP109210.1.region007,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036227005.1\index.html,#r1c7,"NRP-metallophore,NRPS,T1PKS",coelichelin,0.81
GCF_035917435.1_NZ_CP109077.1.region005,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917435.1\index.html,#r1c5,"NRP-metallophore,NRPS,T1PKS",coelichelin,0.81
GCF_036010585.1_NZ_CP108575.1.region006,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036010585.1\index.html,#r1c6,"NRP-metallophore,NRPS,T1PKS",coelichelin,0.81
GCF_013364315.1_NZ_CP054926.1.region005,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_013364315.1\index.html,#r1c5,"NRP-metallophore,NRPS,T1PKS",coelichelin,0.81
GCF_000385945.1_NC_021177.1.region007,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_000385945.1\index.html,#r1c7,"NRP-metallophore,NRPS,T1PKS",coelichelin,0.81
GCF_045039785.1_NZ_CP108611.1.region005,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039785.1\index.html,#r1c5,"NRP-metallophore,NRPS,T1PKS",coelichelin,0.81
GCF_045208555.1_NZ_CP109320.1.region005,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208555.1\index.html,#r1c5,"NRP-metallophore,NRPS,T1PKS",coelichelin,0.81
GCF_045208885.1_NZ_CP109309.1.region029,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208885.1\index.html,#r1c29,"NRPS,NRP-metallophore,melanin",coelichelin,0.9
GCF_020341595.1_NZ_CP084357.1.region013,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_020341595.1\index.html,#r1c13,"NRP-metallophore,NRPS",griseobactin,1
GCF_001931635.1_NZ_CP010833.1.region027,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001931635.1\index.html,#r1c27,"NRPS,NRP-metallophore",griseobactin,1
GCF_000261345.2_NZ_CP013738.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_000261345.2\index.html,#r1c4,"NRP-metallophore,NRPS,terpene",griseobactin,1
GCF_036227645.1_NZ_CP109491.1.region031,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036227645.1\index.html,#r1c31,"NRP-metallophore,NRPS",griseobactin,1
GCF_019378935.1_NZ_CP080029.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_019378935.1\index.html,#r1c3,"NRP-metallophore,NRPS",griseobactin,1
GCF_036227625.1_NZ_CP109490.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036227625.1\index.html,#r1c4,"NRP-metallophore,NRPS",griseobactin,1
GCF_045162735.1_NZ_CP108692.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045162735.1\index.html,#r1c4,"NRP-metallophore,NRPS",griseobactin,1
GCF_045040235.1_NZ_CP109518.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045040235.1\index.html,#r1c3,"NRP-metallophore,NRPS",griseobactin,1
GCF_045040245.1_NZ_CP109517.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045040245.1\index.html,#r1c3,"NRP-metallophore,NRPS",griseobactin,1
GCF_045209675.1_NZ_CP109287.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045209675.1\index.html,#r1c3,"NRP-metallophore,NRPS",griseobactin,1
GCF_045206395.1_NZ_CP107858.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045206395.1\index.html,#r1c3,"NRP-metallophore,NRPS",griseobactin,1
GCF_045209805.1_NZ_CP109262.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045209805.1\index.html,#r1c3,"NRP-metallophore,NRPS",griseobactin,1
GCF_045209775.1_NZ_CP109268.1.region034,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045209775.1\index.html,#r1c34,"NRP-metallophore,NRPS",griseobactin,1
GCF_036232045.1_NZ_CP109511.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036232045.1\index.html,#r1c3,"NRP-metallophore,NRPS",griseobactin,1
GCF_035954115.1_NZ_CP108376.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035954115.1\index.html,#r1c3,"NRP-metallophore,NRPS",griseobactin,1
GCF_045040355.1_NZ_CP109413.1.region033,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045040355.1\index.html,#r1c33,"NRP-metallophore,NRPS",griseobactin,1
GCF_045040385.1_NZ_CP109403.1.region032,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045040385.1\index.html,#r1c32,"NRP-metallophore,NRPS",griseobactin,1
GCF_045039735.1_NZ_CP108625.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039735.1\index.html,#r1c3,"NRP-metallophore,NRPS,terpene",griseobactin,1
GCF_017311125.1_NZ_CP059898.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_017311125.1\index.html,#r1c3,"NRP-metallophore,NRPS",griseobactin,1
GCF_016906185.1_NZ_CP070242.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016906185.1\index.html,#r1c4,"NRP-metallophore,NRPS",griseobactin,1
GCF_016906225.1_NZ_CP070249.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016906225.1\index.html,#r1c4,"NRP-metallophore,NRPS",griseobactin,1
GCF_016906245.1_NZ_CP070254.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016906245.1\index.html,#r1c4,"NRP-metallophore,NRPS",griseobactin,1
GCF_016906205.1_NZ_CP070245.1.region028,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016906205.1\index.html,#r1c28,"NRP-metallophore,NRPS",griseobactin,1
GCF_016906265.1_NZ_CP070260.1.region027,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016906265.1\index.html,#r1c27,"NRP-metallophore,NRPS",griseobactin,1
GCF_041014795.1_NZ_CP160048.1.region027,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_041014795.1\index.html,#r1c27,"NRP-metallophore,NRPS",griseobactin,1
GCF_045039835.1_NZ_CP108592.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039835.1\index.html,#r1c4,"NRP-metallophore,NRPS",griseobactin,1
GCF_035919765.1_NZ_CP109146.1.region024,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035919765.1\index.html,#r1c24,"NRP-metallophore,NRPS",griseobactin,1
GCF_036010305.1_NZ_CP108546.1.region024,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036010305.1\index.html,#r1c24,"NRP-metallophore,NRPS",griseobactin,1
GCF_003147545.1_NZ_CP029361.1.region024,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003147545.1\index.html,#r1c24,"NRP-metallophore,NRPS",griseobactin,1
GCF_021491675.1_NZ_CP090837.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_021491675.1\index.html,#r1c4,"NRP-metallophore,NRPS",griseobactin,1
GCF_019287315.1_NZ_CP079114.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_019287315.1\index.html,#r1c3,"NRP-metallophore,NRPS",griseobactin,1
GCF_045209705.1_NZ_CP109279.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045209705.1\index.html,#r1c3,"NRP-metallophore,NRPS",griseobactin,1
GCF_045209855.1_NZ_CP109255.1.region032,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045209855.1\index.html,#r1c32,"NRP-metallophore,NRPS",griseobactin,1
GCF_045865985.1_NZ_AP035884.1.region033,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045865985.1\index.html,#r1c33,"NRP-metallophore,NRPS",griseobactin,1
GCF_045162805.1_NZ_CP108682.1.region003,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045162805.1\index.html,#r1c3,"NRP-metallophore,NRPS",griseobactin,1
GCF_046097565.1_NZ_CP162609.1.region009,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_046097565.1\index.html,#r1c9,"NRP-metallophore,NRPS",griseobactin,1
GCF_045162705.1_NZ_CP109059.1.region024,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045162705.1\index.html,#r1c24,"NRP-metallophore,NRPS",griseobactin,1
GCF_045162865.1_NZ_CP108664.1.region027,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045162865.1\index.html,#r1c27,"NRP-metallophore,NRPS",griseobactin,1
GCF_045208065.1_NZ_CP109522.1.region029,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208065.1\index.html,#r1c29,"NRP-metallophore,NRPS",griseobactin,1
GCF_045208695.1_NZ_CP109317.1.region030,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208695.1\index.html,#r1c30,"NRP-metallophore,NRPS",griseobactin,1
GCF_020783455.1_NZ_CP086102.1.region031,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_020783455.1\index.html,#r1c31,"NRP-metallophore,NRPS",griseobactin,1
GCF_040571425.1_NZ_CP136798.1.region004,5,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_040571425.1\index.html,#r1c4,"NRP-metallophore,NRPS",griseobactin,1
GCF_031597775.1_NZ_CP134203.1.region013,6,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_031597775.1\index.html,#r1c13,"NI-siderophore,T2PKS",hatomarubigin A/hatomarubigin B/hatomarubigin C/hatomarubigin D,0.78
GCF_014217585.1_NZ_CP043638.1.region015,7,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014217585.1\index.html,#r1c15,"T2PKS,NI-siderophore",fogacin/fogacin B/fogacin C,0.56
