dataname,syn_group,html_path,region_name,syn_type,Most similar known cluster,Similarity
GCF_009905275.1_NZ_CP047603.1.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_009905275.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_009905175.1_NZ_CP047586.1.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_009905175.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_009791515.1_NZ_CP046955.1.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_009791515.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_009791415.1_NZ_CP046934.1.region004,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_009791415.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_009789115.1_NZ_CP046861.1.region004,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_009789115.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_009762635.1_NZ_CP046732.1.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_009762635.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_009930775.1_NZ_CP047926.1.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_009930775.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_009762655.1_NZ_CP046731.1.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_009762655.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_009759705.1_NZ_CP046641.1.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_009759705.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_000730365.1_NZ_CP008922.1.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000730365.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_001026945.2_NZ_CP010795.2.region004,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001026945.2\index.html,#r1c4,NI-siderophore,0,0.0
GCF_000730405.1_NZ_CP008923.1.region006,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000730405.1\index.html,#r1c6,NI-siderophore,0,0.0
GCF_000730445.1_NZ_CP008924.1.region006,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000730445.1\index.html,#r1c6,NI-siderophore,0,0.0
GCF_000814865.1_NZ_CP009927.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000814865.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_000972805.1_NZ_CP010889.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000972805.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_001017615.1_NZ_CP011474.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001017615.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_001942005.2_NZ_CP024457.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001942005.2\index.html,#r1c3,NI-siderophore,0,0.0
GCF_001989595.1_NZ_CP019587.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001989595.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_002009385.1_NZ_CP019768.1.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002009385.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_002009415.1_NZ_CP019769.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002009415.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_002072715.1_NZ_CP020356.1.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002072715.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_002155265.1_NZ_CP021251.1.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002155265.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_001481715.1_NZ_CP013698.1.region004,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001481715.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_001481675.1_NZ_CP013697.1.region004,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001481675.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_001456175.1_NZ_CP013327.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001456175.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_001447295.1_NZ_CP013146.1.region004,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001447295.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_001663495.1_NZ_CP015309.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001663495.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_001865765.1_NZ_CP016826.1.region004,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001865765.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_001682275.1_NZ_CP014998.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001682275.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_002794435.1_NZ_CP024602.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002794435.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_001682255.2_NZ_CP015100.2.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001682255.2\index.html,#r1c3,NI-siderophore,0,0.0
GCF_001433475.1_NZ_CP012837.1.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001433475.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_000221625.1_NC_017305.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000221625.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_000255935.1_NC_017031.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255935.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_000227175.1_NC_017306.1.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000227175.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_000144935.2_NC_017300.2.region005,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000144935.2\index.html,#r1c5,NI-siderophore,0,0.0
GCF_000144675.2_NC_017301.2.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000144675.2\index.html,#r1c3,NI-siderophore,0,0.0
GCF_000152065.3_NC_017303.3.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000152065.3\index.html,#r1c3,NI-siderophore,0,0.0
GCF_000143705.2_NC_014329.2.region003,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000143705.2\index.html,#r1c3,NI-siderophore,0,0.0
GCF_001653295.1_NZ_CP014341.1.region004,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001653295.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_001481755.1_NZ_CP013699.1.region004,1,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001481755.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_041898955.1_NZ_CP157824.1.region005,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_041898955.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_041899045.1_NZ_CP157825.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_041899045.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_041898185.1_NZ_CP157823.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_041898185.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_041898055.1_NZ_CP157822.1.region002,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_041898055.1\index.html,#r1c2,NI-siderophore,0,0.0
GCF_000241915.1_NC_016783.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000241915.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_900638705.1_NZ_LR134538.1.region004,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900638705.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_963556635.1_NZ_OY750576.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_963556635.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024968525.1_NZ_CP103891.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024968525.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024969445.1_NZ_CP103902.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969445.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024969545.1_NZ_CP103894.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969545.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024969505.1_NZ_CP103895.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969505.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024968705.1_NZ_CP103890.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024968705.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_021560275.1_NZ_CP040522.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560275.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_021560235.1_NZ_CP040520.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560235.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_014826095.1_NZ_CP040557.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_014826095.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_021560295.1_NZ_CP040523.1.region003,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560295.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_000255255.1_NC_016790.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255255.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_004758745.1_NZ_CP038504.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_004758745.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_021560115.1_NZ_CP091095.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560115.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_963556575.1_NZ_OY750577.1.region005,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_963556575.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_963556565.1_NZ_OY750578.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_963556565.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_900638715.1_NZ_LR134537.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900638715.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_021560255.1_NZ_CP040521.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560255.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_021560215.1_NZ_CP040519.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560215.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_000255155.1_NC_016802.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255155.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_000241935.1_NC_016800.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000241935.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_000195815.1_NC_002935.2.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000195815.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_002073375.2_NZ_CP020410.2.region005,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002073375.2\index.html,#r1c5,NI-siderophore,0,0.0
GCF_024968265.1_NZ_CP103897.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024968265.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024968405.1_NZ_CP103899.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024968405.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024969365.1_NZ_CP103888.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969365.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024969465.1_NZ_CP103901.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969465.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024969525.1_NZ_CP103896.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969525.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024969565.1_NZ_CP103903.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969565.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024969485.1_NZ_CP103893.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969485.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024969425.1_NZ_CP103900.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969425.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024969205.1_NZ_CP103892.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024969205.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024968285.1_NZ_CP103889.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024968285.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_024968245.1_NZ_CP103898.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_024968245.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_000255235.1_NC_016786.1.region002,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255235.1\index.html,#r1c2,NI-siderophore,0,0.0
GCF_000241895.1_NC_016782.1.region002,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000241895.1\index.html,#r1c2,NI-siderophore,0,0.0
GCF_000255195.1_NC_016788.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255195.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_000242775.1_NC_016787.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000242775.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_003194045.1_NZ_CP029644.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_003194045.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_021560315.1_NZ_CP040525.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560315.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_021560335.1_NZ_CP040526.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021560335.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_001902275.1_NZ_CP018331.1.region005,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001902275.1\index.html,#r1c5,NI-siderophore,0,0.0
GCF_000255215.1_NC_016785.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255215.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_020736085.1_NZ_CP085958.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_020736085.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_021052705.1_NZ_CP088145.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_021052705.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_020736125.1_NZ_CP085960.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_020736125.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_030408695.1_NZ_CP047201.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408695.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_902809765.1_NZ_LR777867.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_902809765.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_001457455.1_NZ_LN831026.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001457455.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_002843135.1_NZ_CP025209.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_002843135.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_000255175.1_NC_016801.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255175.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_000255275.1_NC_016789.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000255275.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_020736105.1_NZ_CP085959.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_020736105.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_000241875.1_NC_016799.1.region001,2,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000241875.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_001579925.1_NZ_CP013263.1.region006,3,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001579925.1\index.html,#r1c6,NI-siderophore,0,0.0
GCF_011612265.2_NZ_CP050134.2.region005,4,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_011612265.2\index.html,#r1c5,NI-siderophore,0,0.0
GCF_900638255.1_NZ_LR134504.1.region003,4,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900638255.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_001020985.1_NZ_CP011542.1.region001,4,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_001020985.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_030515855.1_NZ_CP100372.1.region004,5,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030515855.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_030408795.1_NZ_CP047211.1.region004,6,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408795.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_003070865.1_NZ_CP026948.1.region004,7,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_003070865.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_000177535.2_NC_015673.1.region002,8,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000177535.2\index.html,#r1c2,NI-siderophore,corynecin III/corynecin I/corynecin II,0.13
GCF_046717515.1_NZ_CP177117.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046717515.1\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_046097515.1_NZ_CP175769.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046097515.1\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_046717775.1_NZ_CP177098.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046717775.1\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_046717455.1_NZ_CP177107.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046717455.1\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_046097235.1_NZ_CP175775.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046097235.1\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_046717495.1_NZ_CP177115.1.region002,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046717495.1\index.html,#r1c2,NI-siderophore,dehydroxynocardamine,0.28
GCF_046097315.1_NZ_CP175795.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046097315.1\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_030227225.2_NZ_CP176023.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030227225.2\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_030229125.2_NZ_CP176019.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229125.2\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_030229385.2_NZ_CP176017.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229385.2\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_030229705.2_NZ_CP176026.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229705.2\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_030229905.2_NZ_CP176016.1.region002,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229905.2\index.html,#r1c2,NI-siderophore,dehydroxynocardamine,0.28
GCF_030232715.2_NZ_CP176022.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030232715.2\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_030232745.2_NZ_CP176015.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030232745.2\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_030232185.2_NZ_CP176028.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030232185.2\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_030229725.2_NZ_CP176024.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229725.2\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_030229505.2_NZ_CP176012.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229505.2\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_030229265.2_NZ_CP176014.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030229265.2\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_030227345.2_NZ_CP176025.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030227345.2\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_016628525.2_NZ_CP068291.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016628525.2\index.html,#r1c1,NI-siderophore,0,0.0
GCF_016628735.2_NZ_CP068292.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016628735.2\index.html,#r1c1,NI-siderophore,0,0.0
GCF_016889465.1_NZ_CP069516.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016889465.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_016599755.1_NZ_CP067012.1.region004,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016599755.1\index.html,#r1c4,NI-siderophore,0,0.0
GCF_046097305.1_NZ_CP175785.1.region001,9,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_046097305.1\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_000766885.2_NZ_CP027001.1.region002,10,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000766885.2\index.html,#r1c2,NI-siderophore,0,0.0
GCF_000980815.1_NZ_CP011311.1.region002,10,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000980815.1\index.html,#r1c2,NI-siderophore,0,0.0
GCF_900478035.1_NZ_LS483464.1.region001,11,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900478035.1\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.28
GCF_900475655.1_NZ_LS483404.1.region004,11,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_900475655.1\index.html,#r1c4,NI-siderophore,dehydroxynocardamine,0.28
GCF_030503635.1_NZ_CP129965.1.region003,12,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030503635.1\index.html,#r1c3,NI-siderophore,FW0622,0.25
GCF_030408575.1_NZ_CP047047.1.region003,12,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408575.1\index.html,#r1c3,NI-siderophore,dehydroxynocardamine,0.28
GCF_028609845.1_NZ_CP063191.1.region003,13,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_028609845.1\index.html,#r1c3,NI-siderophore,dehydroxynocardamine,0.28
GCF_000732945.1_NZ_CP008944.1.region001,14,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000732945.1\index.html,#r1c1,NI-siderophore,FW0622,0.25
GCF_000341345.1_NC_020302.1.region001,15,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_000341345.1\index.html,#r1c1,NI-siderophore,dehydroxynocardamine,0.42
GCF_030408435.1_NZ_CP047046.1.region004,16,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030408435.1\index.html,#r1c4,NI-siderophore,dehydroxynocardamine,0.42
GCF_009026825.1_NZ_CP045032.1.region004,17,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_009026825.1\index.html,#r1c4,NI-siderophore,FW0622,0.25
GCF_016728625.1_NZ_CP068160.1.region004,18,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_016728625.1\index.html,#r1c4,NI-siderophore,dehydroxynocardamine,1.0
GCF_023509315.1_NZ_CP091865.1.region003,18,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_023509315.1\index.html,#r1c3,NI-siderophore,dehydroxynocardamine,1.0
GCF_030515735.1_NZ_CP100366.1.region002,18,\\192.168.1.106\Pdisk7\yll\Corynebacterium\antismash_results\GCF_030515735.1\index.html,#r1c2,NI-siderophore,dehydroxynocardamine,1.0
