dataname,syn_group,html_path,region_name,syn_type,Most similar known cluster,Similarity
GCF_009883715.1_NZ_CP032675.1.region001,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_009883715.1\index.html,#r1c1,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_026802115.1_NZ_CP113798.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_026802115.1\index.html,#r1c5,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_029457455.1_NZ_CP120356.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_029457455.1\index.html,#r1c5,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_900187265.1_NZ_LT906450.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_900187265.1\index.html,#r1c5,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_035918275.1_NZ_CP142143.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_035918275.1\index.html,#r1c5,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.45
GCF_023238485.1_NZ_CP096583.1.region012,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_023238485.1\index.html,#r1c12,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_023822085.1_NZ_CP086069.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_023822085.1\index.html,#r1c5,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_023100785.1_NZ_CP095851.1.region015,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_023100785.1\index.html,#r1c15,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_024266895.1_NZ_CP096035.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_024266895.1\index.html,#r1c5,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_040256695.1_NZ_CP132970.1.region013,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_040256695.1\index.html,#r1c13,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_002269365.1_NZ_CP022915.1.region001,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002269365.1\index.html,#r1c1,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_019095205.1_NZ_CP050178.1.region006,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_019095205.1\index.html,#r1c6,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_021165995.1_NZ_CP088975.1.region014,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_021165995.1\index.html,#r1c14,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_024760325.1_NZ_CP103308.1.region007,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_024760325.1\index.html,#r1c7,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_024321955.1_NZ_CP097186.1.region006,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_024321955.1\index.html,#r1c6,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_030979975.1_NZ_CP133297.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_030979975.1\index.html,#r1c5,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_015169995.1_NZ_CP063450.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_015169995.1\index.html,#r1c5,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_016598695.1_NZ_CP066853.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_016598695.1\index.html,#r1c5,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_019317345.1_NZ_CP079225.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_019317345.1\index.html,#r1c5,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_005944105.1_NZ_CP040719.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_005944105.1\index.html,#r1c5,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_003288095.1_NZ_CP022208.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_003288095.1\index.html,#r1c5,"RiPP-like,NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.36
GCF_000763325.2_NZ_CP016819.1.region008,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000763325.2\index.html,#r1c8,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_000511305.1_NC_023150.1.region013,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000511305.1\index.html,#r1c13,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_001886355.1_NZ_CP018063.1.region015,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001886355.1\index.html,#r1c15,"NRP-metallophore,NRPS,RiPP-like",heterobactin A/heterobactin S2,0.36
GCF_024362245.1_NZ_CP101467.1.region004,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_024362245.1\index.html,#r1c4,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.36
GCF_029691645.1_NZ_CP121474.1.region017,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_029691645.1\index.html,#r1c17,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_030550835.1_NZ_CP130480.1.region004,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_030550835.1\index.html,#r1c4,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_001700945.1_NZ_CP015529.1.region014,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001700945.1\index.html,#r1c14,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_025722975.1_NZ_CP106982.1.region015,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_025722975.1\index.html,#r1c15,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_016839185.1_NZ_CP069306.1.region017,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_016839185.1\index.html,#r1c17,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_021165915.1_NZ_CP088969.1.region015,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_021165915.1\index.html,#r1c15,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_045516015.1_NZ_CP101842.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_045516015.1\index.html,#r1c5,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_039565925.1_NZ_CP154793.1.region014,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_039565925.1\index.html,#r1c14,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_036363425.1_NZ_CP129333.1.region017,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_036363425.1\index.html,#r1c17,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_036364245.1_NZ_CP129464.1.region017,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_036364245.1\index.html,#r1c17,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_036363445.1_NZ_CP129335.1.region017,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_036363445.1\index.html,#r1c17,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_036363005.1_NZ_CP129391.1.region016,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_036363005.1\index.html,#r1c16,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_015654185.1_NZ_CP064065.1.region017,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_015654185.1\index.html,#r1c17,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_012272955.1_NZ_CP050952.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_012272955.1\index.html,#r1c5,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_000982715.1_NZ_CP011341.1.region004,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000982715.1\index.html,#r1c4,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_016804345.1_NZ_CP044211.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_016804345.1\index.html,#r1c5,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_021441945.1_NZ_CP090442.1.region018,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_021441945.1\index.html,#r1c18,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_038853135.1_NZ_CP145319.1.region004,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_038853135.1\index.html,#r1c4,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_003086595.1_NZ_CP029146.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_003086595.1\index.html,#r1c5,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_002741725.1_NZ_CP024315.1.region018,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002741725.1\index.html,#r1c18,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_003586525.1_NZ_CP023714.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_003586525.1\index.html,#r1c5,"NRP-metallophore,NRPS,betalactone",heterobactin A/heterobactin S2,0.54
GCF_023278385.1_NZ_CP075340.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_023278385.1\index.html,#r1c5,"NRP-metallophore,NRPS,betalactone",heterobactin A/heterobactin S2,0.54
GCF_030916465.1_NZ_CP126458.1.region003,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_030916465.1\index.html,#r1c3,"NRP-metallophore,NRPS,betalactone",heterobactin A/heterobactin S2,0.54
GCF_002863905.1_NZ_CP024890.1.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002863905.1\index.html,#r1c5,"betalactone,NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_006351985.2_NZ_CP038030.2.region005,11,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_006351985.2\index.html,#r1c5,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,0.54
GCF_000696675.2_NZ_CP007255.1.region014,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000696675.2\index.html,#r1c14,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,1.0
GCF_002501585.1_NZ_CP023720.1.region011,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002501585.1\index.html,#r1c11,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,1.0
GCF_017068035.1_NZ_CP070870.1.region010,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_017068035.1\index.html,#r1c10,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,1.0
GCF_000010105.1_NC_012490.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000010105.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,1.0
GCF_000975175.1_NZ_CP011295.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000975175.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,1.0
GCF_046271885.1_NZ_CP176576.1.region010,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_046271885.1\index.html,#r1c10,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,1.0
GCF_029958325.1_NZ_CP124545.1.region010,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_029958325.1\index.html,#r1c10,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,1.0
GCF_036669995.1_NZ_CP133326.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_036669995.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,1.0
GCF_041875035.1_NZ_CP109605.1.region004,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_041875035.1\index.html,#r1c4,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_041464245.1_NZ_CP167155.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_041464245.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_020809065.1_NZ_CP078080.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_020809065.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_021165975.1_NZ_CP088906.1.region004,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_021165975.1\index.html,#r1c4,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_022059865.1_NZ_CP091859.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_022059865.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_029457415.1_NZ_CP120422.1.region013,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_029457415.1\index.html,#r1c13,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_024349805.1_NZ_AP018733.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_024349805.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_023221595.1_NZ_CP096563.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_023221595.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_024498635.1_NZ_CP089606.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_024498635.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_025370975.1_NZ_CP104782.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_025370975.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_026074015.1_NZ_AP026691.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_026074015.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_037463925.1_NZ_CP147921.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_037463925.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_031763325.1_NZ_CP134497.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_031763325.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_032936355.1_NZ_CP136653.1.region012,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_032936355.1\index.html,#r1c12,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_002893965.1_NZ_CP025959.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002893965.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_002079265.1_NZ_CP014941.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_002079265.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_001942025.1_NZ_CP017299.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001942025.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_001682295.1_NZ_CP012749.1.region012,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_001682295.1\index.html,#r1c12,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_000454045.1_NC_022115.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_000454045.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_019048925.1_NZ_CP077417.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_019048925.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_017910955.1_NZ_CP072108.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_017910955.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_017795725.1_NZ_CP054207.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_017795725.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_015099595.1_NZ_AP023172.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_015099595.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_016722835.1_NZ_CP092101.1.region012,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_016722835.1\index.html,#r1c12,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_008728655.1_NZ_CP044284.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_008728655.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_015034605.1_NZ_CP063234.1.region003,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_015034605.1\index.html,#r1c3,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_008306195.1_NZ_CP042917.1.region007,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_008306195.1\index.html,#r1c7,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_021497645.1_NZ_CP032403.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_021497645.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin A/heterobactin S2,1.0
GCF_003860625.1_NZ_CP034152.1.region009,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_003860625.1\index.html,#r1c9,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
GCF_011611865.1_NZ_CP050124.1.region007,12,\\192.168.1.106\Pdisk7\yll\Rhodococcus\antismash_results\GCF_011611865.1\index.html,#r1c7,"NRP-metallophore,NRPS",heterobactin B/heterobactin S2,1.0
