dataname,syn_group,html_path,region_name,syn_type,Most similar known cluster,Similarity
GCF_035985545.1_NZ_CP142602.1.region004,2,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_035985545.1\index.html,#r1c4,NI-siderophore,schizokinen,0.6
GCF_021654735.1_NZ_AP025340.1.region002,2,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021654735.1\index.html,#r1c2,NI-siderophore,schizokinen,0.6
GCF_009497935.1_NZ_CP033198.1.region008,2,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_009497935.1\index.html,#r1c8,NI-siderophore,schizokinen,0.6
GCF_002993945.1_NZ_CP023666.1.region003,2,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_002993945.1\index.html,#r1c3,NI-siderophore,schizokinen,0.6
GCF_029536955.1_NZ_CP120601.1.region002,2,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029536955.1\index.html,#r1c2,NI-siderophore,schizokinen,0.6
GCF_002393225.1_NZ_CP023168.1.region004,2,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_002393225.1\index.html,#r1c4,NI-siderophore,schizokinen,0.6
GCF_018324565.1_NZ_AP023089.1.region011,2,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_018324565.1\index.html,#r1c11,NI-siderophore,schizokinen,0.4
GCF_018742205.1_NZ_CP072065.1.region002,3,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_018742205.1\index.html,#r1c2,NI-siderophore,petrobactin,1.0
GCF_022810725.1_NZ_CP015310.1.region004,3,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022810725.1\index.html,#r1c4,NI-siderophore,petrobactin,1.0
GCF_020809125.1_NZ_CP083085.1.region008,3,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809125.1\index.html,#r1c8,NI-siderophore,petrobactin,1.0
GCF_020809245.1_NZ_CP083156.1.region003,3,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809245.1\index.html,#r1c3,NI-siderophore,petrobactin,1.0
GCF_020809205.1_NZ_CP083144.1.region003,3,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_020809205.1\index.html,#r1c3,NI-siderophore,petrobactin,1.0
GCF_017751245.1_NZ_CP043234.1.region003,3,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_017751245.1\index.html,#r1c3,NI-siderophore,petrobactin,1.0
GCF_000803665.1_NZ_CP010089.1.region003,3,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000803665.1\index.html,#r1c3,NI-siderophore,petrobactin,1.0
GCF_022812285.1_NZ_CP093300.1.region009,4,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022812285.1\index.html,#r1c9,NI-siderophore,0,0.0
GCF_002250885.2_NZ_CP024098.1.region005,5,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_002250885.2\index.html,#r1c5,"NRPS,NRP-metallophore,NRPS-like",bacillibactin,0.85
GCF_002251045.2_NZ_CP024116.1.region005,5,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_002251045.2\index.html,#r1c5,"NRPS,NRP-metallophore,NRPS-like",bacillibactin,0.85
GCF_002251115.2_NZ_CP024113.1.region005,5,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_002251115.2\index.html,#r1c5,"NRPS,NRP-metallophore,NRPS-like",bacillibactin,0.85
GCF_002251005.2_NZ_CP024096.1.region005,5,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_002251005.2\index.html,#r1c5,"NRPS,NRP-metallophore,NRPS-like",bacillibactin,0.85
GCF_017909295.1_NZ_CP066187.1.region007,5,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_017909295.1\index.html,#r1c7,"NRPS,NRP-metallophore,NRPS-like",bacillibactin,0.85
GCF_017909435.1_NZ_CP066194.1.region007,5,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_017909435.1\index.html,#r1c7,"NRP-metallophore,NRPS,NRPS-like",bacillibactin,0.85
GCF_002251025.2_NZ_CP024107.1.region005,5,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_002251025.2\index.html,#r1c5,"NRP-metallophore,NRPS,NRPS-like",bacillibactin,0.85
GCF_002250965.2_NZ_CP024111.1.region005,5,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_002250965.2\index.html,#r1c5,"NRP-metallophore,NRPS,NRPS-like",bacillibactin,0.85
GCF_018741645.1_NZ_CP036117.1.region001,6,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_018741645.1\index.html,#r1c1,"NRPS,NRP-metallophore,T1PKS",nostopeptolide A2,0.37
GCF_030718825.1_NZ_CP132066.1.region002,7,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030718825.1\index.html,#r1c2,NI-siderophore,petrobactin,1.0
GCF_032681085.1_NZ_CP136373.1.region002,7,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_032681085.1\index.html,#r2c2,"NRPS,NRP-metallophore",0,0.0
GCF_030285945.1_NZ_CP127376.1.region003,8,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030285945.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_046237645.1_NZ_CP143546.1.region001,9,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_046237645.1\index.html,#r1c1,NI-siderophore,0,0.0
GCF_036670025.1_NZ_CP137640.1.region007,10,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_036670025.1\index.html,#r1c7,NI-siderophore,0,0.0
GCF_036670015.1_NZ_CP137636.1.region005,10,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_036670015.1\index.html,#r1c5,"RiPP-like,NI-siderophore",0,0.0
GCF_003667765.1_NZ_CP033044.1.region009,10,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_003667765.1\index.html,#r1c9,NI-siderophore,0,0.0
GCF_044803185.1_NZ_CP085225.1.region003,11,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_044803185.1\index.html,#r1c3,NI-siderophore,0,0.0
GCF_030067875.1_NZ_CP125992.1.region003,12,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030067875.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin/bacillibactin E/bacillibactin F,0.4
GCF_039519175.1_NZ_CP154443.1.region011,12,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_039519175.1\index.html,#r1c11,"NRP-metallophore,NRPS",bacillibactin,0.57
GCF_008432245.1_NZ_CP043831.1.region001,12,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_008432245.1\index.html,#r2c1,"thioamide-NRP,NRP-metallophore,NRPS",bacillibactin,0.57
GCF_022170805.1_NZ_CP081873.1.region001,12,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022170805.1\index.html,#r2c1,"thioamide-NRP,NRP-metallophore,NRPS",bacillibactin,0.57
GCF_001896025.1_NZ_CP018249.1.region008,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_001896025.1\index.html,#r1c8,"NRP-metallophore,NRPS",bacillibactin/bacillibactin E/bacillibactin F,0.9
GCF_013328835.1_NZ_CP054415.1.region010,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_013328835.1\index.html,#r1c10,"NRP-metallophore,NRPS,RiPP-like",bacillibactin,1.0
GCF_042938425.1_NZ_CP170653.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_042938425.1\index.html,#r1c4,"RiPP-like,NRP-metallophore,NRPS",bacillibactin,1.0
GCF_029398215.1_NZ_CP109795.1.region011,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_029398215.1\index.html,#r1c11,"NRP-metallophore,NRPS,RiPP-like",bacillibactin,1.0
GCF_002237515.1_NZ_CP022531.1.region001,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_002237515.1\index.html,#r1c1,"NRP-metallophore,NRPS,RiPP-like",bacillibactin,1.0
GCF_026210635.1_NZ_CP099460.1.region010,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_026210635.1\index.html,#r1c10,"NRP-metallophore,NRPS,RiPP-like",bacillibactin,1.0
GCF_024266605.1_NZ_CP100752.1.region008,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_024266605.1\index.html,#r1c8,"NRP-metallophore,NRPS",bacillibactin,1.0
GCF_000295695.2_NZ_CP047131.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000295695.2\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000725325.1_NZ_CP008846.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000725325.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000583105.1_NZ_CP006742.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000583105.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000832745.1_NZ_CP009697.1.region001,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000832745.1\index.html,#r1c1,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_001936375.1_NZ_CP018903.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_001936375.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_006742565.1_NZ_AP019731.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_006742565.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022220685.1_NZ_CP076728.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022220685.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022221285.1_NZ_CP076216.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022221285.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022221305.1_NZ_CP076219.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022221305.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022221085.1_NZ_CP076187.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022221085.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021390035.1_NZ_CP089993.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021390035.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000832725.1_NZ_CP009700.1.region002,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000832725.1\index.html,#r1c2,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655315.1_NZ_AP022986.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655315.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000007825.1_NC_004722.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000007825.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_043295875.1_NZ_CP170738.1.region005,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_043295875.1\index.html,#r1c5,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000833045.1_NZ_CP009968.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000833045.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000011625.1_NC_006274.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000011625.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_030166975.1_NZ_CP126515.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030166975.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_003410355.1_NZ_CP031643.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_003410355.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_018309145.1_NZ_CP072769.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_018309145.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_004328845.1_NZ_CP026608.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_004328845.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000143605.1_NC_014335.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000143605.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_964341285.1_NZ_OZ205032.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_964341285.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_032401745.1_NZ_CP135601.1.region005,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_032401745.1\index.html,#r1c5,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655335.1_NZ_AP022994.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655335.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655355.1_NZ_AP023000.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655355.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021654895.1_NZ_AP022874.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021654895.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655015.1_NZ_AP022915.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655015.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655175.1_NZ_AP022952.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655175.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655235.1_NZ_AP022970.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655235.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655275.1_NZ_AP022978.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655275.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655255.1_NZ_AP022975.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655255.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655195.1_NZ_AP022956.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655195.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655035.1_NZ_AP022921.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655035.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021654975.1_NZ_AP022903.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021654975.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021654875.1_NZ_AP022857.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021654875.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_023824055.1_NZ_CP085402.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_023824055.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021654935.1_NZ_AP022886.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021654935.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_016027015.1_NZ_CP065650.1.region001,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_016027015.1\index.html,#r1c1,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_013343075.1_NZ_CP054568.1.region007,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_013343075.1\index.html,#r1c7,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021654995.1_NZ_AP022907.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021654995.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021654915.1_NZ_AP022877.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021654915.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655215.1_NZ_AP022964.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655215.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655135.1_NZ_AP022934.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655135.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_021655055.1_NZ_AP022927.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_021655055.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000239195.1_NC_016779.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000239195.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000022505.1_NC_012472.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000022505.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000832405.1_NZ_CP009318.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000832405.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000015065.1_NC_008600.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000015065.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000832865.1_NZ_CP009641.1.region002,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000832865.1\index.html,#r1c2,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_013267235.1_NZ_CP053965.1.region006,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_013267235.1\index.html,#r1c6,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_013267775.1_NZ_CP053931.1.region005,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_013267775.1\index.html,#r1c5,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000832385.1_NZ_CP009300.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000832385.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_026684175.1_NZ_CP113428.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_026684175.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_018309125.1_NZ_CP072766.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_018309125.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_003410255.1_NZ_CP031642.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_003410255.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_002833485.1_NZ_CP025122.1.region005,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_002833485.1\index.html,#r1c5,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_013177495.2_NZ_CP053656.2.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_013177495.2\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_004801195.1_NZ_CP039269.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_004801195.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_013267455.1_NZ_CP053991.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_013267455.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_013267315.1_NZ_CP053980.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_013267315.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000832485.1_NZ_CP009335.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000832485.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000021785.1_NC_011773.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000021785.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_002192515.1_NZ_CP020723.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_002192515.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_001941885.1_NZ_CP018933.1.region005,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_001941885.1\index.html,#r1c5,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_001941905.1_NZ_CP018931.1.region006,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_001941905.1\index.html,#r1c6,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000832765.1_NZ_CP009596.1.region005,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000832765.1\index.html,#r1c5,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000835185.1_NZ_CP009605.1.region005,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000835185.1\index.html,#r1c5,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_000832925.1_NZ_CP009720.1.region006,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_000832925.1\index.html,#r1c6,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_013267795.1_NZ_CP053934.1.region006,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_013267795.1\index.html,#r1c6,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_013267475.1_NZ_CP053997.1.region004,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_013267475.1\index.html,#r1c4,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_046619495.1_NZ_CP177035.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_046619495.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_046628115.1_NZ_CP176864.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_046628115.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_046628085.1_NZ_CP176860.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_046628085.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_046619515.1_NZ_CP177046.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_046619515.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_038069635.2_NZ_CP168764.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_038069635.2\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_025946485.2_NZ_CP109872.2.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_025946485.2\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_030067875.1_NZ_CP125992.1.region005,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030067875.1\index.html,#r1c5,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_030067855.1_NZ_CP125989.1.region005,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_030067855.1\index.html,#r1c5,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022221185.1_NZ_CP076201.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022221185.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022221145.1_NZ_CP076195.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022221145.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022221225.1_NZ_CP076207.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022221225.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022221265.1_NZ_CP076213.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022221265.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022221245.1_NZ_CP076210.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022221245.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022221325.1_NZ_CP076222.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022221325.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022220905.1_NZ_CP076163.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022220905.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022220945.1_NZ_CP076167.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022220945.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022220985.1_NZ_CP076173.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022220985.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
GCF_022221025.1_NZ_CP076178.1.region003,13,\\192.168.1.106\Pdisk7\yll\Bacillus_new\antismash_results\GCF_022221025.1\index.html,#r1c3,"NRP-metallophore,NRPS",bacillibactin,0.85
