dataname,syn_group,html_path,region_name,syn_type,Most similar known cluster,Similarity
GCF_900324345.1_NZ_LT992471.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324345.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_900324365.1_NZ_LT992474.1.region004,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324365.1\index.html,#r1c4,NI-siderophore,staphyloferrin B,0.91
GCF_900324355.1_NZ_LT992472.1.region005,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324355.1\index.html,#r1c5,NI-siderophore,staphyloferrin B,0.91
GCF_900324315.1_NZ_LT992468.1.region005,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324315.1\index.html,#r1c5,NI-siderophore,staphyloferrin B,0.91
GCF_900324295.1_NZ_LT992467.1.region005,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324295.1\index.html,#r1c5,NI-siderophore,staphyloferrin B,0.91
GCF_964057125.1_NZ_OZ059819.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_964057125.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_964057145.1_NZ_OZ059822.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_964057145.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_964057165.1_NZ_OZ059817.1.region005,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_964057165.1\index.html,#r1c5,NI-siderophore,staphyloferrin B,0.91
GCF_964057135.1_NZ_OZ059820.1.region005,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_964057135.1\index.html,#r1c5,NI-siderophore,staphyloferrin B,0.91
GCF_964057185.1_NZ_OZ059824.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_964057185.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_964057155.1_NZ_OZ059823.1.region005,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_964057155.1\index.html,#r1c5,NI-siderophore,staphyloferrin B,0.91
GCF_964057085.1_NZ_OZ059821.1.region004,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_964057085.1\index.html,#r1c4,NI-siderophore,staphyloferrin B,0.91
GCF_964057115.1_NZ_OZ059818.1.region006,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_964057115.1\index.html,#r1c6,NI-siderophore,staphyloferrin B,0.91
GCF_964057045.1_NZ_OZ059816.1.region006,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_964057045.1\index.html,#r1c6,NI-siderophore,staphyloferrin B,0.91
GCF_045009745.1_NZ_CP119710.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045009745.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_045010355.1_NZ_CP119713.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045010355.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_045009735.1_NZ_CP119707.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045009735.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_045010375.1_NZ_CP119715.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_045010375.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_900324385.1_NZ_LT992475.1.region005,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324385.1\index.html,#r1c5,NI-siderophore,staphyloferrin B,0.91
GCF_900324405.1_NZ_LT992476.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324405.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_900324415.1_NZ_LT992477.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324415.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_900324265.1_NZ_LT992460.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324265.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_900324285.1_NZ_LT992466.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324285.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_900324275.1_NZ_LT992465.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324275.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_900324325.1_NZ_LT992473.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324325.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_900324335.1_NZ_LT992469.1.region004,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324335.1\index.html,#r1c4,NI-siderophore,staphyloferrin B,0.91
GCF_900324305.1_NZ_LT992470.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324305.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_900324215.1_NZ_LT992464.1.region006,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324215.1\index.html,#r1c6,NI-siderophore,staphyloferrin B,0.91
GCF_900324225.1_NZ_LT992458.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324225.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_900324205.1_NZ_LT992456.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_900324205.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_008462245.1_NZ_CP040232.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_008462245.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_003111745.1_NZ_CP029172.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003111745.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_004026185.1_NZ_CP035003.1.region005,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_004026185.1\index.html,#r1c5,NI-siderophore,staphyloferrin B,0.91
GCF_002089055.1_NZ_CP019592.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089055.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_002089115.2_NZ_CP019594.2.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089115.2\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_002089095.2_NZ_CP019595.2.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089095.2\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_002089075.2_NZ_CP019593.2.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089075.2\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_002025125.1_NZ_CP020019.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002025125.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_005931015.2_NZ_CP040229.2.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_005931015.2\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_002089035.2_NZ_CP019591.2.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002089035.2\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_020389325.1_NZ_CP077922.1.region006,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389325.1\index.html,#r1c6,NI-siderophore,staphyloferrin B,0.91
GCF_019669165.1_NZ_AP024311.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019669165.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_019669245.1_NZ_AP024313.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019669245.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_019669345.1_NZ_AP024315.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019669345.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_019669385.1_NZ_AP024318.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019669385.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_020097755.1_NZ_CP083671.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020097755.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_020702135.2_NZ_CP099506.1.region006,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702135.2\index.html,#r1c6,NI-siderophore,staphyloferrin B,0.91
GCF_020702585.2_NZ_CP099497.1.region006,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702585.2\index.html,#r1c6,NI-siderophore,staphyloferrin B,0.91
GCF_020702545.2_NZ_CP099499.1.region006,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702545.2\index.html,#r1c6,NI-siderophore,staphyloferrin B,0.91
GCF_020003165.1_NZ_CP077741.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020003165.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_020003145.1_NZ_CP077738.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020003145.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_018987345.1_NZ_CP076843.1.region006,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018987345.1\index.html,#r1c6,NI-siderophore,staphyloferrin B,0.91
GCF_015767495.1_NZ_CP065194.1.region006,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_015767495.1\index.html,#r1c6,NI-siderophore,staphyloferrin B,0.91
GCF_001465635.1_NZ_CP013616.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001465635.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_001465755.1_NZ_CP013621.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001465755.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_001465675.1_NZ_CP013619.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001465675.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_000296595.1_NC_018608.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000296595.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_000009585.1_NC_017333.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000009585.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_020881895.1_NZ_CP021178.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020881895.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_005931055.2_NZ_CP040233.2.region006,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_005931055.2\index.html,#r1c6,NI-siderophore,staphyloferrin B,0.91
GCF_044497995.1_NZ_CP172432.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_044497995.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_042753635.1_NZ_CP170579.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_042753635.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_044496705.1_NZ_CP172401.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_044496705.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_029094305.1_NZ_CP119109.1.region007,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_029094305.1\index.html,#r1c7,NI-siderophore,staphyloferrin B,0.91
GCF_030345235.1_NZ_CP128389.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030345235.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_020702535.2_NZ_CP099502.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702535.2\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_020702615.2_NZ_CP099495.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702615.2\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_020702575.2_NZ_CP099508.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702575.2\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_018141385.1_NZ_CP047646.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018141385.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_018987325.1_NZ_CP076839.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018987325.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_020389445.1_NZ_CP077924.1.region007,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389445.1\index.html,#r1c7,NI-siderophore,staphyloferrin B,0.91
GCF_020389425.1_NZ_CP077923.1.region007,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020389425.1\index.html,#r1c7,NI-siderophore,staphyloferrin B,0.91
GCF_022406795.1_NZ_CP063745.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022406795.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_005931035.2_NZ_CP040230.2.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_005931035.2\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_004026165.1_NZ_CP035005.1.region004,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_004026165.1\index.html,#r1c4,NI-siderophore,staphyloferrin B,0.91
GCF_007726325.1_NZ_CP042003.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_007726325.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_003029645.1_NZ_CP028163.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003029645.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_009731595.1_NZ_AP019712.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009731595.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_019653615.1_NZ_CP077098.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019653615.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_003609855.1_NZ_AP017922.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003609855.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_020388255.1_NZ_CP077863.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388255.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_020388315.1_NZ_CP077868.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388315.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_020388295.1_NZ_CP077867.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388295.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_020702515.2_NZ_CP099504.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020702515.2\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_021513355.1_NZ_CP068682.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_021513355.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_020042725.1_NZ_CP083434.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020042725.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_026625325.1_NZ_CP113027.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_026625325.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_026625505.1_NZ_CP113049.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_026625505.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_026625385.1_NZ_CP113037.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_026625385.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_008693765.1_NZ_CP044106.1.region005,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_008693765.1\index.html,#r1c5,NI-siderophore,staphyloferrin B,0.91
GCF_009684655.1_NZ_CP045472.1.region003,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009684655.1\index.html,#r1c3,NI-siderophore,staphyloferrin B,0.91
GCF_003288395.1_NZ_CP030323.1.region002,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_003288395.1\index.html,#r1c2,NI-siderophore,staphyloferrin B,0.91
GCF_000237125.2_NC_016928.2.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000237125.2\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_000470865.1_NC_022443.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000470865.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_000470845.1_NC_022442.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000470845.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_000737615.1_NZ_CP006630.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_000737615.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_001456215.1_NZ_CP009828.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001456215.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_001880265.1_NZ_CP013182.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_001880265.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_002633845.1_NZ_CP017679.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002633845.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_002442975.1_NZ_CP020741.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_002442975.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_006158985.1_NZ_CP040801.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_006158985.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_004772055.1_NZ_CP038269.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_004772055.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_008330045.1_NZ_CP039448.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_008330045.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_009912335.1_NZ_CP047783.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009912335.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_013046865.1_NZ_CP053185.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013046865.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_013046885.1_NZ_CP053183.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013046885.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_009914455.1_NZ_CP045468.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_009914455.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_013003945.1_NZ_CP053070.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_013003945.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_019603375.1_NZ_CP080770.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_019603375.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_020388335.1_NZ_CP077869.1.region006,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388335.1\index.html,#r1c6,NI-siderophore,staphyloferrin B,0.91
GCF_020388275.1_NZ_CP077865.1.region005,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388275.1\index.html,#r1c5,NI-siderophore,staphyloferrin B,0.91
GCF_020388235.1_NZ_CP077861.1.region005,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_020388235.1\index.html,#r1c5,NI-siderophore,staphyloferrin B,0.91
GCF_022405335.1_NZ_CP062364.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022405335.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_022494565.1_NZ_CP088158.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022494565.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_022682325.1_NZ_CP093527.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022682325.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_022532145.1_NZ_CP092825.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022532145.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_022385275.1_NZ_CP092447.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_022385275.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_018987365.1_NZ_CP076823.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_018987365.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_038429905.1_NZ_CP131663.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_038429905.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_041734095.1_NZ_CP168642.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_041734095.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533765.1_NZ_CP130518.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533765.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533805.1_NZ_CP130522.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533805.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533855.1_NZ_CP130524.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533855.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533915.1_NZ_CP130528.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533915.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533995.1_NZ_CP130534.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533995.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030534075.1_NZ_CP130540.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030534075.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030534235.1_NZ_CP130550.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030534235.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030534255.1_NZ_CP130551.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030534255.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030534095.1_NZ_CP130541.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030534095.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030534015.1_NZ_CP130536.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030534015.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533955.1_NZ_CP130531.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533955.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533895.1_NZ_CP130526.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533895.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533835.1_NZ_CP130523.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533835.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533785.1_NZ_CP130520.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533785.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533495.1_NZ_CP130502.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533495.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533555.1_NZ_CP130507.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533555.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533605.1_NZ_CP130509.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533605.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
GCF_030533645.1_NZ_CP130512.1.region001,1,\\192.168.1.106\Pdisk7\yll\Staphylococcus\antismash_results\GCF_030533645.1\index.html,#r1c1,NI-siderophore,staphyloferrin B,0.91
