Subfolder,File,Subset,Locus.id
GCF_023498005.1,NZ_CP097289.1.region012.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region013.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region014.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region015.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region016.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region017.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region018.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region019.gbk,1,"M4V62_RS26985,M4V62_RS26980"
GCF_023498005.1,NZ_CP097289.1.region020.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region021.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region022.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region023.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region024.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region025.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region026.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region027.gbk,0,
GCF_023498005.1,NZ_CP097289.1.region028.gbk,0,
GCF_023498005.1,NZ_CP097290.1.region001.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region001.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region002.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region003.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region004.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region005.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region006.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region007.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region008.gbk,1,M4D82_RS12565
GCF_023515955.1,NZ_CP097322.1.region009.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region010.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region011.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region012.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region013.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region014.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region015.gbk,1,"M4D82_RS28310,M4D82_RS28320,M4D82_RS28315,M4D82_RS28305"
GCF_023515955.1,NZ_CP097322.1.region016.gbk,1,"M4D82_RS29295,M4D82_RS29300"
GCF_023515955.1,NZ_CP097322.1.region017.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region018.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region019.gbk,1,M4D82_RS30575
GCF_023515955.1,NZ_CP097322.1.region020.gbk,1,M4D82_RS31060
GCF_023515955.1,NZ_CP097322.1.region021.gbk,0,
GCF_023515955.1,NZ_CP097322.1.region022.gbk,0,
GCF_023515955.1,NZ_CP097323.1.region001.gbk,0,
GCF_023515955.1,NZ_CP097323.1.region002.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region001.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region002.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region003.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region004.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region005.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region006.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region007.gbk,1,LUW75_RS03065
GCF_023614235.1,NZ_CP094264.1.region008.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region009.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region010.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region011.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region012.gbk,1,LUW75_RS16405
GCF_023614235.1,NZ_CP094264.1.region013.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region014.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region015.gbk,0,
GCF_023614235.1,NZ_CP094264.1.region016.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region001.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region002.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region003.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region004.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region005.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region006.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region007.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region008.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region009.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region010.gbk,1,"NCG97_RS08250,NCG97_RS08255"
GCF_023702105.1,NZ_CP098437.1.region011.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region012.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region013.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region014.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region015.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region016.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region017.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region018.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region019.gbk,1,NCG97_RS29320
GCF_023702105.1,NZ_CP098437.1.region020.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region021.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region022.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region023.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region024.gbk,0,
GCF_023702105.1,NZ_CP098437.1.region025.gbk,0,
GCF_023702655.1,NZ_CP098484.1.region001.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region001.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region002.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region003.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region004.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region005.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region006.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region007.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region008.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region009.gbk,1,NAT22_RS06920
GCF_023702655.1,NZ_CP098485.1.region010.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region011.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region012.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region013.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region014.gbk,1,NAT22_RS15280
GCF_023702655.1,NZ_CP098485.1.region015.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region016.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region017.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region018.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region019.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region020.gbk,1,NAT22_RS29700
GCF_023702655.1,NZ_CP098485.1.region021.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region022.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region023.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region024.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region025.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region026.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region027.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region028.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region029.gbk,0,
GCF_023702655.1,NZ_CP098485.1.region030.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region001.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region002.gbk,1,K7395_RS00975
GCF_023716005.1,NZ_CP098609.1.region003.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region004.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region005.gbk,1,"K7395_RS01650,K7395_RS01655"
GCF_023716005.1,NZ_CP098609.1.region006.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region007.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region008.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region009.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region010.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region011.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region012.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region013.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region014.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region015.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region016.gbk,1,"K7395_RS11395,K7395_RS11390"
GCF_023716005.1,NZ_CP098609.1.region017.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region018.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region019.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region020.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region021.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region022.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region023.gbk,1,"K7395_RS23930,K7395_RS23935"
GCF_023716005.1,NZ_CP098609.1.region024.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region025.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region026.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region027.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region028.gbk,0,
GCF_023716005.1,NZ_CP098609.1.region029.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region001.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region002.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region003.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region004.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region005.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region006.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region007.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region008.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region009.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region010.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region011.gbk,1,"NFX46_RS15530,NFX46_RS15485,NFX46_RS15535,NFX46_RS15490"
GCF_023923245.1,NZ_CP099468.1.region012.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region013.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region014.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region015.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region016.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region017.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region018.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region019.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region020.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region021.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region022.gbk,1,"NFX46_RS23430,NFX46_RS23385,NFX46_RS23410,NFX46_RS23425,NFX46_RS23370,NFX46_RS23405,NFX46_RS23315,NFX46_RS23380"
GCF_023923245.1,NZ_CP099468.1.region023.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region024.gbk,1,NFX46_RS24875
GCF_023923245.1,NZ_CP099468.1.region025.gbk,1,NFX46_RS25975
GCF_023923245.1,NZ_CP099468.1.region026.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region027.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region028.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region029.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region030.gbk,0,
GCF_023923245.1,NZ_CP099468.1.region031.gbk,1,NFX46_RS34855
GCF_023923245.1,NZ_CP099468.1.region032.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region001.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region002.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region003.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region004.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region005.gbk,1,"SRIMHP_RS01965,SRIMHP_RS01950,SRIMHP_RS01890,SRIMHP_RS01885"
GCF_024218735.1,NZ_CP100397.1.region006.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region007.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region008.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region009.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region010.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region011.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region012.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region013.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region014.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region015.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region016.gbk,1,"SRIMHP_RS07245,SRIMHP_RS07265,SRIMHP_RS07275,SRIMHP_RS07250,SRIMHP_RS07270,SRIMHP_RS07280"
GCF_024218735.1,NZ_CP100397.1.region017.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region018.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region019.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region020.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region021.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region022.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region023.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region024.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region025.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region026.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region027.gbk,1,SRIMHP_RS29480
GCF_024218735.1,NZ_CP100397.1.region028.gbk,1,SRIMHP_RS29925
GCF_024218735.1,NZ_CP100397.1.region029.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region030.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region031.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region032.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region033.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region034.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region035.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region036.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region037.gbk,1,"SRIMHP_RS37595,SRIMHP_RS37655,SRIMHP_RS37580,SRIMHP_RS37660"
GCF_024218735.1,NZ_CP100397.1.region038.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region039.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region040.gbk,0,
GCF_024218735.1,NZ_CP100397.1.region041.gbk,0,
GCF_024218735.1,NZ_CP100398.1.region001.gbk,0,
GCF_024218735.1,NZ_CP100398.1.region002.gbk,0,
GCF_024218735.1,NZ_CP100398.1.region003.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region001.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region002.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region003.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region004.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region005.gbk,1,"SRIMDV3_RS01965,SRIMDV3_RS01950,SRIMDV3_RS01890,SRIMDV3_RS01885"
GCF_024223055.1,NZ_CP100443.1.region006.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region007.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region008.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region009.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region010.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region011.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region012.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region013.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region014.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region015.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region016.gbk,1,"SRIMDV3_RS07145,SRIMDV3_RS07175,SRIMDV3_RS07150,SRIMDV3_RS07165,SRIMDV3_RS07170,SRIMDV3_RS07180"
GCF_024223055.1,NZ_CP100443.1.region017.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region018.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region019.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region020.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region021.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region022.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region023.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region024.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region025.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region026.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region027.gbk,1,SRIMDV3_RS29360
GCF_024223055.1,NZ_CP100443.1.region028.gbk,1,SRIMDV3_RS29805
GCF_024223055.1,NZ_CP100443.1.region029.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region030.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region031.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region032.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region033.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region034.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region035.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region036.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region037.gbk,1,"SRIMDV3_RS37535,SRIMDV3_RS37530,SRIMDV3_RS37470,SRIMDV3_RS37455"
GCF_024223055.1,NZ_CP100443.1.region038.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region039.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region040.gbk,0,
GCF_024223055.1,NZ_CP100443.1.region041.gbk,0,
GCF_024223055.1,NZ_CP100444.1.region001.gbk,0,
GCF_024223055.1,NZ_CP100444.1.region002.gbk,0,
GCF_024223055.1,NZ_CP100444.1.region003.gbk,0,
GCF_024223055.1,NZ_CP100444.1.region004.gbk,0,
GCF_024223055.1,NZ_CP100444.1.region005.gbk,0,
GCF_024223055.1,NZ_CP100444.1.region006.gbk,0,
GCF_024223055.1,NZ_CP100444.1.region007.gbk,0,
GCF_024223055.1,NZ_CP100444.1.region008.gbk,0,
GCF_024223055.1,NZ_CP100444.1.region009.gbk,1,"SRIMDV3_RS44765,SRIMDV3_RS44770,SRIMDV3_RS44705,SRIMDV3_RS44690"
GCF_024223055.1,NZ_CP100444.1.region010.gbk,0,
GCF_024223055.1,NZ_CP100444.1.region011.gbk,0,
GCF_024223055.1,NZ_CP100444.1.region012.gbk,0,
GCF_024223055.1,NZ_CP100444.1.region013.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region001.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region002.gbk,1,"NF554_RS00215,NF554_RS00210"
GCF_024297125.1,NZ_CP101140.1.region003.gbk,1,NF554_RS00775
GCF_024297125.1,NZ_CP101140.1.region004.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region005.gbk,1,NF554_RS01255
GCF_024297125.1,NZ_CP101140.1.region006.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region007.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region008.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region009.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region010.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region011.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region012.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region013.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region014.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region015.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region016.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region017.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region018.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region019.gbk,1,"NF554_RS22540,NF554_RS22545"
GCF_024297125.1,NZ_CP101140.1.region020.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region021.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region022.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region023.gbk,1,NF554_RS31360
GCF_024297125.1,NZ_CP101140.1.region024.gbk,1,"NF554_RS32025,NF554_RS32065,NF554_RS32070"
GCF_024297125.1,NZ_CP101140.1.region025.gbk,1,"NF554_RS32315,NF554_RS32300,NF554_RS32280,NF554_RS32305,NF554_RS32275,NF554_RS32310"
GCF_024297125.1,NZ_CP101140.1.region026.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region027.gbk,0,
GCF_024297125.1,NZ_CP101140.1.region028.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region001.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region002.gbk,1,"LIV37_RS02295,LIV37_RS02290,LIV37_RS02335,LIV37_RS02340"
GCF_024298965.1,NZ_CP085193.1.region003.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region004.gbk,1,LIV37_RS04635
GCF_024298965.1,NZ_CP085193.1.region005.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region006.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region007.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region008.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region009.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region010.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region011.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region012.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region013.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region014.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region015.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region016.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region017.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region018.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region019.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region020.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region021.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region022.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region023.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region024.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region025.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region026.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region027.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region028.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region029.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region030.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region031.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region032.gbk,1,LIV37_RS38265
GCF_024298965.1,NZ_CP085193.1.region033.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region034.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region035.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region036.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region037.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region038.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region039.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region040.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region041.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region042.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region043.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region044.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region045.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region046.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region047.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region048.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region049.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region050.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region051.gbk,0,
GCF_024298965.1,NZ_CP085193.1.region052.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region001.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region002.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region003.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region004.gbk,1,HEK616_RS08310
GCF_024349765.1,NZ_AP026073.1.region005.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region006.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region007.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region008.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region009.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region010.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region011.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region012.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region013.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region014.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region015.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region016.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region017.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region018.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region019.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region020.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region021.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region022.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region023.gbk,0,
GCF_024349765.1,NZ_AP026073.1.region024.gbk,0,
GCF_024349765.1,NZ_AP026074.1.region001.gbk,0,
GCF_024349765.1,NZ_AP026074.1.region002.gbk,0,
GCF_024349765.1,NZ_AP026074.1.region003.gbk,0,
GCF_024349765.1,NZ_AP026074.1.region004.gbk,0,
GCF_024349765.1,NZ_AP026074.1.region005.gbk,0,
GCF_024349765.1,NZ_AP026074.1.region006.gbk,0,
GCF_024349765.1,NZ_AP026074.1.region007.gbk,0,
GCF_024349765.1,NZ_AP026074.1.region008.gbk,0,
GCF_024349765.1,NZ_AP026074.1.region009.gbk,0,
GCF_024349765.1,NZ_AP026074.1.region010.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region001.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region002.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region003.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region004.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region005.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region006.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region007.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region008.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region009.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region010.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region011.gbk,1,NLU04_RS15405
GCF_024365045.1,NZ_CP101397.1.region012.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region013.gbk,1,NLU04_RS15880
GCF_024365045.1,NZ_CP101397.1.region014.gbk,1,"NLU04_RS16440,NLU04_RS16445"
GCF_024365045.1,NZ_CP101397.1.region015.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region016.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region017.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region018.gbk,1,"NLU04_RS17470,NLU04_RS17450,NLU04_RS17475,NLU04_RS17440,NLU04_RS17435,NLU04_RS17445"
GCF_024365045.1,NZ_CP101397.1.region019.gbk,1,"NLU04_RS17710,NLU04_RS17725,NLU04_RS17680,NLU04_RS17685"
GCF_024365045.1,NZ_CP101397.1.region020.gbk,1,NLU04_RS18380
GCF_024365045.1,NZ_CP101397.1.region021.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region022.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region023.gbk,0,
GCF_024365045.1,NZ_CP101397.1.region024.gbk,0,
